period,sex,age,initial_state,final_state,calibrated_probability
2010,female,72,2,5,0.0637577726935
2010,female,72,3,2,0.300161313187
2010,female,72,3,3,0.321814421661
2010,female,72,3,4,0.234190786361
2010,female,72,3,5,0.14383347879
2010,female,72,4,4,0.742894794406
2010,female,72,4,5,0.257105205594
2010,female,73,0,0,0.552166958025
2010,female,73,0,1,0.411227298154
2010,female,73,0,4,0.00667033984202
2010,female,73,0,5,0.0299354039796
2010,female,73,1,0,0.169329027871
2010,female,73,1,1,0.620911650899
2010,female,73,1,2,0.170864460318
2010,female,73,1,4,0.00482465913035
2010,female,73,1,5,0.0340702017824
2010,female,73,2,1,0.239275291961
2010,female,73,2,2,0.604780386403
2010,female,73,2,3,0.0639471262427
2010,female,73,2,4,0.0235691114918
2010,female,73,2,5,0.0684280839013
2010,female,73,3,2,0.301466566917
2010,female,73,3,3,0.326039841647
2010,female,73,3,4,0.228247734549
2010,female,73,3,5,0.144245856888
2010,female,73,4,4,0.735358851722
2010,female,73,4,5,0.264641148278
2010,female,74,0,0,0.530963973335
2010,female,74,0,1,0.427649601579
2010,female,74,0,4,0.00765015959688
2010,female,74,0,5,0.0337362654888
2010,female,74,1,0,0.150541084128
2010,female,74,1,1,0.62089698648
2010,female,74,1,2,0.18630235123
2010,female,74,1,4,0.00514013033015
2010,female,74,1,5,0.0371194478323
2010,female,74,2,1,0.215840485291
2010,female,74,2,2,0.61614022432
2010,female,74,2,3,0.0673742433862
2010,female,74,2,4,0.0249406812306
2010,female,74,2,5,0.0757043657725
2010,female,74,3,2,0.297214346976
2010,female,74,3,3,0.32876391055
2010,female,74,3,4,0.222944642768
2010,female,74,3,5,0.151077099706
2010,female,74,4,4,0.718897644275
2010,female,74,4,5,0.281102355725
2010,female,75,0,0,0.507677800389
2010,female,75,0,1,0.448052050587
2010,female,75,0,4,0.00776824464902
2010,female,75,0,5,0.0365019043749
2010,female,75,1,0,0.132965456148
2010,female,75,1,1,0.618421935269
2010,female,75,1,2,0.203908693531
2010,female,75,1,4,0.0054383433273
2010,female,75,1,5,0.0392655717252
2010,female,75,2,1,0.194702945525
2010,female,75,2,2,0.626963878974
2010,female,75,2,3,0.0713546977792
2010,female,75,2,4,0.0263731122492
2010,female,75,2,5,0.0806053654727
2010,female,75,3,2,0.291251648418
2010,female,75,3,3,0.333863078446
2010,female,75,3,4,0.220718428787
2010,female,75,3,5,0.154166844349
2010,female,75,4,4,0.712296939786
2010,female,75,4,5,0.287703060214
2010,female,76,0,0,0.482004448742
2010,female,76,0,1,0.470762314155
2010,female,76,0,4,0.00700965003005
2010,female,76,0,5,0.0402235870731
2010,female,76,1,0,0.116380837447
2010,female,76,1,1,0.611886109827
2010,female,76,1,2,0.22323176658
2010,female,76,1,4,0.00571199637505
2010,female,76,1,5,0.0427892897715
2010,female,76,2,1,0.174771616378
2010,female,76,2,2,0.634137860335
2010,female,76,2,3,0.0755727228264
2010,female,76,2,4,0.0277405938527
2010,female,76,2,5,0.087777206608
2010,female,76,3,2,0.28072555887
2010,female,76,3,3,0.337653332661
2010,female,76,3,4,0.218903817849
2010,female,76,3,5,0.162717290619
2010,female,76,4,4,0.698434581113
2010,female,76,4,5,0.301565418887
2010,female,77,0,0,0.454255323878
2010,female,77,0,1,0.49424395413
2010,female,77,0,4,0.005646990666
2010,female,77,0,5,0.0458537313257
2010,female,77,1,0,0.100811594669
2010,female,77,1,1,0.600551507728
2010,female,77,1,2,0.243870873661
2010,female,77,1,4,0.00596088370925
2010,female,77,1,5,0.0488051402329
2010,female,77,2,1,0.155720657194
2010,female,77,2,2,0.636010265181
2010,female,77,2,3,0.0798258205701
2010,female,77,2,4,0.0289633450813
2010,female,77,2,5,0.0994799119737
2010,female,77,3,2,0.264931105307
2010,female,77,3,3,0.338310313773
2010,female,77,3,4,0.216241485939
2010,female,77,3,5,0.180517094982
2010,female,77,4,4,0.670523053513
2010,female,77,4,5,0.329476946487
2010,female,78,0,0,0.426861605865
2010,female,78,0,1,0.51914271626
2010,female,78,0,4,0.00410031272749
2010,female,78,0,5,0.049895365148
2010,female,78,1,0,0.0867356167108
2010,female,78,1,1,0.586734461893
2010,female,78,1,2,0.266546215234
2010,female,78,1,4,0.00621658020893
2010,female,78,1,5,0.0537671259536
2010,female,78,2,1,0.13883317255
2010,female,78,2,2,0.637707462427
2010,female,78,2,3,0.0847532002367
2010,female,78,2,4,0.0302701203484
2010,female,78,2,5,0.108436044438
2010,female,78,3,2,0.248775520892
2010,female,78,3,3,0.341026333335
2010,female,78,3,4,0.215951967468
2010,female,78,3,5,0.194246178305
2010,female,78,4,4,0.653159085907
2010,female,78,4,5,0.346840914093
2010,female,79,0,0,0.400615817577
2010,female,79,0,1,0.544679479504
2010,female,79,0,4,0.00270141814512
2010,female,79,0,5,0.0520032847736
2010,female,79,1,0,0.0741426123907
2010,female,79,1,1,0.570710860073
2010,female,79,1,2,0.291254432429
2010,female,79,1,4,0.00649503007065
2010,female,79,1,5,0.0573970650367
2010,female,79,2,1,0.123930013032
2010,female,79,2,2,0.639680684586
2010,female,79,2,3,0.0904839525653
2010,female,79,2,4,0.0316982796171
2010,female,79,2,5,0.1142070702
2010,female,79,3,2,0.232681151964
2010,female,79,3,3,0.345975154325
2010,female,79,3,4,0.217990824941
2010,female,79,3,5,0.20335286877
2010,female,79,4,4,0.646481166416
2010,female,79,4,5,0.353518833584
2010,female,80,0,0,0.374287473165
2010,female,80,0,1,0.567118304853
2010,female,80,0,4,0.00161772141574
2010,female,80,0,5,0.0569765005659
2010,female,80,1,0,0.0626094315369
2010,female,80,1,1,0.549462431432
2010,female,80,1,2,0.316032233481
2010,female,80,1,4,0.00677427273554
2010,female,80,1,5,0.0651216308147
2010,female,80,2,1,0.109410580032
2010,female,80,2,2,0.634155247617
2010,female,80,2,3,0.0959305497007
2010,female,80,2,4,0.0328651653595
2010,female,80,2,5,0.127638457291
2010,female,80,3,2,0.211559378259
2010,female,80,3,3,0.34452880722
2010,female,80,3,4,0.216818370889
2010,female,80,3,5,0.227093443632
2010,female,80,4,4,0.616749262546
2010,female,80,4,5,0.383250737454
2010,female,81,0,0,0.351486229286
2010,female,81,0,1,0.589741411891
2010,female,81,0,4,0.000893557019098
2010,female,81,0,5,0.0578788018035
2010,female,81,1,0,0.0526699295002
2010,female,81,1,1,0.52796231224
2010,female,81,1,2,0.34304572345
2010,female,81,1,4,0.00712837980975
2010,female,81,1,5,0.069193655
2010,female,81,2,1,0.0971939443161
2010,female,81,2,2,0.632206480643
2010,female,81,2,3,0.102733838959
2010,female,81,2,4,0.0343376950608
2010,female,81,2,5,0.133528041021
2010,female,81,3,2,0.193592993985
2010,female,81,3,3,0.348416914698
2010,female,81,3,4,0.2197226236
2010,female,81,3,5,0.238267467717
2010,female,81,4,4,0.610064606434
2010,female,81,4,5,0.389935393566
2010,female,82,0,0,0.329829847695
2010,female,82,0,1,0.606938897608
2010,female,82,0,4,0.000454862480204
2010,female,82,0,5,0.0627763922163
2010,female,82,1,0,0.0436999205959
2010,female,82,1,1,0.501188173657
2010,female,82,1,2,0.368410166592
2010,female,82,1,4,0.00750852412911
2010,female,82,1,5,0.0791932150255
2010,female,82,2,1,0.0850213087014
2010,female,82,2,2,0.6203086349
2010,female,82,2,3,0.108731846819
2010,female,82,2,4,0.0353925940716
2010,female,82,2,5,0.150545615509
2010,female,82,3,2,0.170699119047
2010,female,82,3,3,0.342345528682
2010,female,82,3,4,0.21694397169
2010,female,82,3,5,0.270011380581
2010,female,82,4,4,0.571209379125
2010,female,82,4,5,0.428790620875
2010,female,83,0,0,0.312782942244
2010,female,83,0,1,0.623166125519
2010,female,83,0,4,0.000216895238786
2010,female,83,0,5,0.0638340369978
2010,female,83,1,0,0.0361418128532
2010,female,83,1,1,0.475000654441
2010,female,83,1,2,0.395220944555
2010,female,83,1,4,0.00801891266939
2010,female,83,1,5,0.0856176754813
2010,female,83,2,1,0.0747887606279
2010,female,83,2,2,0.611781614142
2010,female,83,2,3,0.116118595432
2010,female,83,2,4,0.03676461205
2010,female,83,2,5,0.160546417748
2010,female,83,3,2,0.151483302255
2010,female,83,3,3,0.341137959117
2010,female,83,3,4,0.217719497638
2010,female,83,3,5,0.289659240991
2010,female,83,4,4,0.552652223436
2010,female,83,4,5,0.447347776564
2010,female,84,0,0,0.298681336894
2010,female,84,0,1,0.633965989759
2010,female,84,0,4,9.70180038736e-05
2010,female,84,0,5,0.0672556553428
2010,female,84,1,0,0.0295502609244
2010,female,84,1,1,0.4456972129
2010,female,84,1,2,0.419605444905
2010,female,84,1,4,0.00863036945018
2010,female,84,1,5,0.0965167118198
2010,female,84,2,1,0.0649537019742
2010,female,84,2,2,0.595534157461
2010,female,84,2,3,0.122826312294
2010,female,84,2,4,0.0378026360698
2010,female,84,2,5,0.178883192201
2010,female,84,3,2,0.130256507503
2010,female,84,3,3,0.331669395142
2010,female,84,3,4,0.213554432623
2010,female,84,3,5,0.324519664732
2010,female,84,4,4,0.51087336208
2010,female,84,4,5,0.48912663792
2010,female,85,0,0,0.289430760496
2010,female,85,0,1,0.641916111073
2010,female,85,0,4,4.12312610844e-05
2010,female,85,0,5,0.0686118971699
2010,female,85,1,0,0.0240578187341
2010,female,85,1,1,0.416970635776
2010,female,85,1,2,0.443618732098
2010,female,85,1,4,0.00944849960205
2010,female,85,1,5,0.10590431379
2010,female,85,2,1,0.0564267138297
2010,female,85,2,2,0.579743314311
2010,female,85,2,3,0.13034181279
2010,female,85,2,4,0.0389943840351
2010,female,85,2,5,0.194493775035
2010,female,85,3,2,0.111698507817
2010,female,85,3,3,0.323596247707
2010,female,85,3,4,0.21045960197
2010,female,85,3,5,0.354245642506
2010,female,85,4,4,0.476549712489
2010,female,85,4,5,0.523450287511
2010,female,86,0,0,0.284886721597
2010,female,86,0,1,0.645427429844
2010,female,86,0,4,1.67483534976e-05
2010,female,86,0,5,0.0696691002051
2010,female,86,1,0,0.0194658383354
2010,female,86,1,1,0.388164085843
2010,female,86,1,2,0.465669689854
2010,female,86,1,4,0.0105254187192
2010,female,86,1,5,0.116174967248
2010,female,86,2,1,0.0487467789331
2010,female,86,2,2,0.561168877825
2010,female,86,2,3,0.137927117759
2010,female,86,2,4,0.040132487666
2010,female,86,2,5,0.212024737817
2010,female,86,3,2,0.0944377267614
2010,female,86,3,3,0.31301264564
2010,female,86,3,4,0.205773755951
2010,female,86,3,5,0.386775871647
2010,female,86,4,4,0.436772581169
2010,female,86,4,5,0.563227418831
2010,female,87,0,0,0.286858387901
2010,female,87,0,1,0.646900628051
2010,female,87,0,4,6.5818145112e-06
2010,female,87,0,5,0.0662344022336
2010,female,87,1,0,0.0158015748402
2010,female,87,1,1,0.362914318268
2010,female,87,1,2,0.489426184955
2010,female,87,1,4,0.0120695913194
2010,female,87,1,5,0.119788330617
2010,female,87,2,1,0.0426017991703
2010,female,87,2,2,0.549494813799
2010,female,87,2,3,0.148024458229
2010,female,87,2,4,0.0419376209729
2010,female,87,2,5,0.217941307828
2010,female,87,3,2,0.0821282112557
2010,female,87,3,3,0.312953461365
2010,female,87,3,4,0.207991721078
2010,female,87,3,5,0.396926606302
2010,female,87,4,4,0.427221127812
2010,female,87,4,5,0.572778872188
2010,female,88,0,0,0.29272536134
2010,female,88,0,1,0.638213005415
2010,female,88,0,4,2.49147599174e-06
2010,female,88,0,5,0.0690591417689
2010,female,88,1,0,0.0126008752563
2010,female,88,1,1,0.333641834057
2010,female,88,1,2,0.503794696061
2010,female,88,1,4,0.0139807413294
2010,female,88,1,5,0.135981853296
2010,female,88,2,1,0.0359868391118
2010,female,88,2,2,0.520117665204
2010,female,88,2,3,0.153904715466
2010,female,88,2,4,0.0425301784416
2010,female,88,2,5,0.247460601777
2010,female,88,3,2,0.0660436486456
2010,female,88,3,3,0.290536660344
2010,female,88,3,4,0.195144074025
2010,female,88,3,5,0.448275616986
2010,female,88,4,4,0.355468121508
2010,female,88,4,5,0.644531878492
2010,female,89,0,0,0.306129504093
2010,female,89,0,1,0.624702899961
2010,female,89,0,4,9.23293570304e-07
2010,female,89,0,5,0.0691666726521
2010,female,89,1,0,0.0100587478443
2010,female,89,1,1,0.307298484457
2010,female,89,1,2,0.517011581242
2010,female,89,1,4,0.0167057968766
2010,female,89,1,5,0.14892538958
2010,female,89,2,1,0.0304617804121
2010,female,89,2,2,0.493415254217
2010,female,89,2,3,0.160683355465
2010,female,89,2,4,0.0434107729201
2010,female,89,2,5,0.272028836986
2010,female,89,3,2,0.053586528242
2010,female,89,3,3,0.273098997491
2010,female,89,3,4,0.185219717806
2010,female,89,3,5,0.488094756461
2010,female,89,4,4,0.297243303843
2010,female,89,4,5,0.702756696157
2010,female,90,0,0,0.329566571479
2010,female,90,0,1,0.607420663206
2010,female,90,0,4,3.38155100494e-07
2010,female,90,0,5,0.0630124271597
2010,female,90,1,0,0.00813515694521
2010,female,90,1,1,0.286962985838
2010,female,90,1,2,0.53483093639
2010,female,90,1,4,0.0208874107981
2010,female,90,1,5,0.149183510028
2010,female,90,2,1,0.0264734075218
2010,female,90,2,2,0.480713769863
2010,female,90,2,3,0.172560487235
2010,female,90,2,4,0.045709977958
2010,female,90,2,5,0.274542357422
2010,female,90,3,2,0.0468804132669
2010,female,90,3,3,0.277564105674
2010,female,90,3,4,0.189820119763
2010,female,90,3,5,0.485735361296
2010,female,90,4,4,0.296699159099
2010,female,90,4,5,0.703300840901
2010,female,91,0,0,0.361582709688
2010,female,91,0,1,0.578941202282
2010,female,91,0,4,1.21786291816e-07
2010,female,91,0,5,0.0594759662429
2010,female,91,1,0,0.00652027166136
2010,female,91,1,1,0.265718574781
2010,female,91,1,2,0.544947435392
2010,female,91,1,4,0.0267871487029
2010,female,91,1,5,0.156026569463
2010,female,91,2,1,0.0224994369464
2010,female,91,2,2,0.458174314446
2010,female,91,2,3,0.181522893146
2010,female,91,2,4,0.0473108843553
2010,female,91,2,5,0.290492471106
2010,female,91,3,2,0.0392163744309
2010,female,91,3,3,0.270308777364
2010,female,91,3,4,0.186047850044
2010,female,91,3,5,0.50442699816
2010,female,91,4,4,0.263187272619
2010,female,91,4,5,0.736812727381
2010,female,92,0,0,0.40270479011
2010,female,92,0,1,0.537011518714
2010,female,92,0,4,4.31772731072e-08
2010,female,92,0,5,0.060283647999
2010,female,92,1,0,0.00512941686605
2010,female,92,1,1,0.241612506938
2010,female,92,1,2,0.541118897226
2010,female,92,1,4,0.0349754061396
2010,female,92,1,5,0.17716377283
2010,female,92,2,1,0.0182475369981
2010,female,92,2,2,0.416918873881
2010,female,92,2,3,0.182477114677
2010,female,92,2,4,0.0469862035282
2010,female,92,2,5,0.335370270916
2010,female,92,3,2,0.0295534312413
2010,female,92,3,3,0.237484665096
2010,female,92,3,4,0.164109598192
2010,female,92,3,5,0.568852305471
2010,female,92,4,4,0.160134205087
2010,female,92,4,5,0.839865794913
2010,female,93,0,0,0.459398768739
2010,female,93,0,1,0.487566125387
2010,female,93,0,4,1.52818349639e-08
2010,female,93,0,5,0.053035090592
2010,female,93,1,0,0.00412790628915
2010,female,93,1,1,0.224813010114
2010,female,93,1,2,0.545181492035
2010,female,93,1,4,0.0485618853111
2010,female,93,1,5,0.17731570625
2010,female,93,2,1,0.0155444598524
2010,female,93,2,2,0.398712541485
2010,female,93,2,3,0.192905299968
2010,female,93,2,4,0.0493021638714
2010,female,93,2,5,0.343535534823
2010,female,93,3,2,0.0257107394156
2010,female,93,3,3,0.241041578745
2010,female,93,3,4,0.166742845672
2010,female,93,3,5,0.566504836168
2010,female,93,4,4,0.154074780429
2010,female,93,4,5,0.845925219571
2010,female,94,0,0,0.529884632596
2010,female,94,0,1,0.426320373316
2010,female,94,0,4,5.35677946239e-09
2010,female,94,0,5,0.0437949887319
2010,female,94,1,0,0.00333359527974
2010,female,94,1,1,0.209959615631
2010,female,94,1,2,0.546153653485
2010,female,94,1,4,0.0704906645818
2010,female,94,1,5,0.170062471023
2010,female,94,2,1,0.0134154847789
2010,female,94,2,2,0.386562066067
2010,female,94,2,3,0.20680596439
2010,female,94,2,4,0.0527384831019
2010,female,94,2,5,0.340478001663
2010,female,94,3,2,0.0234350242402
2010,female,94,3,3,0.256335047476
2010,female,94,3,4,0.176895831403
2010,female,94,3,5,0.543334096881
2010,female,94,4,4,0.179931211219
2010,female,94,4,5,0.820068788781
2010,female,95,0,0,0.60597909573
2010,female,95,0,1,0.350893180702
2010,female,95,0,4,1.8328049571e-09
2010,female,95,0,5,0.0431277217354
2010,female,95,1,0,0.00254364370998
2010,female,95,1,1,0.185288147444
2010,female,95,1,2,0.511689393384
2010,female,95,1,4,0.100938126143
2010,female,95,1,5,0.19954068932
2010,female,95,2,1,0.0101075050482
2010,female,95,2,2,0.327431136983
2010,female,95,2,3,0.193694117766
2010,female,95,2,4,0.0495749109387
2010,female,95,2,5,0.419192329264
2010,female,95,3,2,0.0158024791484
2010,female,95,3,3,0.201534364525
2010,female,95,3,4,0.138192733771
2010,female,95,3,5,0.644470422556
2010,female,95,4,4,0.0183659067252
2010,female,95,4,5,0.981634093275
2010,female,96,0,0,0.695146257639
2010,female,96,0,1,0.274154095346
2010,female,96,0,4,6.22372314478e-10
2010,female,96,0,5,0.0306996463921
2010,female,96,1,0,0.00202785249201
2010,female,96,1,1,0.170836021753
2010,female,96,1,2,0.495273932522
2010,female,96,1,4,0.158011198586
2010,female,96,1,5,0.173850994648
2010,female,96,2,1,0.00899640616774
2010,female,96,2,2,0.327933402502
2010,female,96,2,3,0.21443157006
2010,female,96,2,4,0.0554381407067
2010,female,96,2,5,0.393200480563
2010,female,96,3,2,0.0162043200875
2010,female,96,3,3,0.240631668739
2010,female,96,3,4,0.163215759563
2010,female,96,3,5,0.579948251611
2010,female,96,4,4,0.110534438422
2010,female,96,4,5,0.889465561578
2010,female,97,0,0,0.77621255305
2010,female,97,0,1,0.196664738281
2010,female,97,0,4,2.04564095341e-10
2010,female,97,0,5,0.0271227084651
2010,female,97,1,0,0.00146487103407
2010,female,97,1,1,0.142699864937
2010,female,97,1,2,0.429073434306
2010,female,97,1,4,0.235028693413
2010,female,97,1,5,0.191733136309
2010,female,97,2,1,0.00644171415966
2010,female,97,2,2,0.264471566047
2010,female,97,2,3,0.191030879285
2010,female,97,2,4,0.0502396621639
2010,female,97,2,5,0.487816178345
2010,female,97,3,2,0.0104922367789
2010,female,97,3,3,0.181052942378
2010,female,97,3,4,0.120867467323
2010,female,97,3,5,0.68758735352
2010,female,97,4,4,0.0
2010,female,97,4,5,1.0
2010,female,98,0,0,0.850077362425
2010,female,98,0,1,0.13009029052
2010,female,98,0,4,6.59053960383e-11
2010,female,98,0,5,0.0198323469891
2010,female,98,1,0,0.00102209859915
2010,female,98,1,1,0.115099513033
2010,female,98,1,2,0.354295507178
2010,female,98,1,4,0.354851654826
2010,female,98,1,5,0.174731226363
2010,female,98,2,1,0.00490747288777
2010,female,98,2,2,0.227174524868
2010,female,98,2,3,0.18108461516
2010,female,98,2,4,0.0488148523507
2010,female,98,2,5,0.538018534733
2010,female,98,3,2,0.00815607046452
2010,female,98,3,3,0.163099310363
2010,female,98,3,4,0.10657280597
2010,female,98,3,5,0.722171813202
2010,female,98,4,4,0.0
2010,female,98,4,5,1.0
2010,female,99,0,0,0.911074298953
2010,female,99,0,1,0.0789189713401
2010,female,99,0,4,2.08712806915e-11
2010,female,99,0,5,0.0100067296862
2010,female,99,1,0,0.000673947685409
2010,female,99,1,1,0.0876970389913
2010,female,99,1,2,0.272527597923
2010,female,99,1,4,0.533237216231
2010,female,99,1,5,0.105864199169
2010,female,99,2,1,0.0049909910597
2010,female,99,2,2,0.260806757692
2010,female,99,2,3,0.229126247893
2010,female,99,2,4,0.0638310435504
2010,female,99,2,5,0.441244959805
2010,female,99,3,2,0.0112879357122
2010,female,99,3,3,0.260698250601
2010,female,99,3,4,0.165727028676
2010,female,99,3,5,0.562286785011
2010,female,99,4,4,0.13167093814
2010,female,99,4,5,0.86832906186
2010,female,100,0,0,0.932450909414
2010,female,100,0,1,0.0427053868719
2010,female,100,0,4,6.37166546758e-12
2010,female,100,0,5,0.0248437037079
2010,female,100,1,0,0.000280715198656
2010,female,100,1,1,0.0421861932399
2010,female,100,1,2,0.130402480869
2010,female,100,1,4,0.534260682055
2010,female,100,1,5,0.292869928638
2010,female,100,2,1,0.0
2010,female,100,2,2,0.0
2010,female,100,2,3,0.0
2010,female,100,2,4,0.0
2010,female,100,2,5,1.0
2010,female,100,3,2,0.0
2010,female,100,3,3,0.0
2010,female,100,3,4,0.0
2010,female,100,3,5,1.0
2010,female,100,4,4,0.0
2010,female,100,4,5,1.0
2010,female,101,0,0,0.971726548961
2010,female,101,0,1,0.02190811312
2010,female,101,0,4,2.0094701053e-12
2010,female,101,0,5,0.00636533791747
2010,female,101,1,0,0.000166690388931
2010,female,101,1,1,0.0289117473766
2010,female,101,1,2,0.0875071675061
2010,female,101,1,4,0.807214180317
2010,female,101,1,5,0.0762002144112
2010,female,101,2,1,0.000490395345312
2010,female,101,2,2,0.0327815199052
2010,female,101,2,3,0.0348022347039
2010,female,101,2,4,0.0106374356205
2010,female,101,2,5,0.921288414425
2010,female,101,3,2,0.0
2010,female,101,3,3,0.0
2010,female,101,3,4,0.0
2010,female,101,3,5,1.0
2010,female,101,4,4,0.0
2010,female,101,4,5,1.0
2010,female,102,0,0,0.0
2010,female,102,0,1,0.0
2010,female,102,0,4,0.0
2010,female,102,0,5,1.0
2010,female,102,1,0,0.0
2010,female,102,1,1,0.0
2010,female,102,1,2,0.0
2010,female,102,1,4,0.0
2010,female,102,1,5,1.0
2010,female,102,2,1,0.0
2010,female,102,2,2,0.0
2010,female,102,2,3,0.0
2010,female,102,2,4,0.0
2010,female,102,2,5,1.0
2010,female,102,3,2,0.0
2010,female,102,3,3,0.0
2010,female,102,3,4,0.0
2010,female,102,3,5,1.0
2010,female,102,4,4,0.0
2010,female,102,4,5,1.0
2010,female,103,0,0,0.881125393757
2010,female,103,0,1,0.00383514405447
2010,female,103,0,4,1.7780837186e-13
2010,female,103,0,5,0.115039462188
2010,female,103,1,0,0.0
2010,female,103,1,1,0.0
2010,female,103,1,2,0.0
2010,female,103,1,4,0.0
2010,female,103,1,5,1.0
2010,female,103,2,1,0.0
2010,female,103,2,2,0.0
2010,female,103,2,3,0.0
2010,female,103,2,4,0.0
2010,female,103,2,5,1.0
2010,female,103,3,2,0.0
2010,female,103,3,3,0.0
2010,female,103,3,4,0.0
2010,female,103,3,5,1.0
2010,female,103,4,4,0.0
2010,female,103,4,5,1.0
2010,female,104,0,0,0.0
2010,female,104,0,1,0.0
2010,female,104,0,4,0.0
2010,female,104,0,5,1.0
2010,female,104,1,0,0.0
2010,female,104,1,1,0.0
2010,female,104,1,2,0.0
2010,female,104,1,4,0.0
2010,female,104,1,5,1.0
2010,female,104,2,1,0.0
2010,female,104,2,2,0.0
2010,female,104,2,3,0.0
2010,female,104,2,4,0.0
2010,female,104,2,5,1.0
2010,female,104,3,2,0.0
2010,female,104,3,3,0.0
2010,female,104,3,4,0.0
2010,female,104,3,5,1.0
2010,female,104,4,4,0.0
2010,female,104,4,5,1.0
2010,female,106,0,0,0.0
2010,female,106,0,1,0.0
2010,female,106,0,4,0.0
2010,female,106,0,5,1.0
2010,female,106,1,0,0.0
2010,female,106,1,1,0.0
2010,female,106,1,2,0.0
2010,female,106,1,4,0.0
2010,female,106,1,5,1.0
2010,female,106,2,1,0.0
2010,female,106,2,2,0.0
2010,female,106,2,3,0.0
2010,female,106,2,4,0.0
2010,female,106,2,5,1.0
2010,female,106,3,2,0.0
2010,female,106,3,3,0.0
2010,female,106,3,4,0.0
2010,female,106,3,5,1.0
2010,female,106,4,4,0.0
2010,female,106,4,5,1.0
2010,male,65,0,0,0.833197226275
2010,male,65,0,1,0.141744383218
2010,male,65,0,4,0.00020334513085
2010,male,65,0,5,0.024855045376
2010,male,65,1,0,0.317880398051
2010,male,65,1,1,0.599847590898
2010,male,65,1,2,0.0420285213506
2010,male,65,1,4,0.00728925847227
2010,male,65,1,5,0.0329542312277
2010,male,65,2,1,0.127369567908
2010,male,65,2,2,0.675771904235
2010,male,65,2,3,0.109247598682
2010,male,65,2,4,0.02677540157
2010,male,65,2,5,0.0608355276056
2010,male,65,3,2,0.00261400459968
2010,male,65,3,3,0.74517469684
2010,male,65,3,4,0.15515789467
2010,male,65,3,5,0.0970534038903
2010,male,65,4,4,0.792195470142
2010,male,65,4,5,0.207804529858
2010,male,66,0,0,0.816803860123
2010,male,66,0,1,0.156927955862
2010,male,66,0,4,0.00043133636505
2010,male,66,0,5,0.0258368476496
2010,male,66,1,0,0.324413822582
2010,male,66,1,1,0.5788213527
2010,male,66,1,2,0.0528136672516
2010,male,66,1,4,0.00703426730094
2010,male,66,1,5,0.0369168901655
2010,male,66,2,1,0.156203144898
2010,male,66,2,2,0.648540569063
2010,male,66,2,3,0.106540334599
2010,male,66,2,4,0.0241567918219
2010,male,66,2,5,0.0645591596179
2010,male,66,3,2,0.00534686277863
2010,male,66,3,3,0.746480557967
2010,male,66,3,4,0.145662477729
2010,male,66,3,5,0.102510101525
2010,male,66,4,4,0.792116681788
2010,male,66,4,5,0.207883318212
2010,male,67,0,0,0.798579678538
2010,male,67,0,1,0.173127049735
2010,male,67,0,4,0.000824546008849
2010,male,67,0,5,0.0274687257185
2010,male,67,1,0,0.325835490972
2010,male,67,1,1,0.561119031368
2010,male,67,1,2,0.0644263756775
2010,male,67,1,4,0.00687319566691
2010,male,67,1,5,0.0417459063149
2010,male,67,2,1,0.183112373631
2010,male,67,2,2,0.621505023548
2010,male,67,2,3,0.103694635605
2010,male,67,2,4,0.0220766131717
2010,male,67,2,5,0.0696113540448
2010,male,67,3,2,0.0100403887105
2010,male,67,3,3,0.740948086948
2010,male,67,3,4,0.138401435743
2010,male,67,3,5,0.110610088598
2010,male,67,4,4,0.786718355245
2010,male,67,4,5,0.213281644755
2010,male,68,0,0,0.778959816106
2010,male,68,0,1,0.190363655976
2010,male,68,0,4,0.00143079995979
2010,male,68,0,5,0.0292457279578
2010,male,68,1,0,0.322853094032
2010,male,68,1,1,0.547019293414
2010,male,68,1,2,0.0765805459786
2010,male,68,1,4,0.00679693637945
2010,male,68,1,5,0.0467501301966
2010,male,68,2,1,0.206524705525
2010,male,68,2,2,0.596976216275
2010,male,68,2,3,0.101129639141
2010,male,68,2,4,0.0205004380507
2010,male,68,2,5,0.0748690010087
2010,male,68,3,2,0.017413423341
2010,male,68,3,3,0.730144609103
2010,male,68,3,4,0.133117119105
2010,male,68,3,5,0.119324848451
2010,male,68,4,4,0.780046315671
2010,male,68,4,5,0.219953684329
2010,male,69,0,0,0.757766164562
2010,male,69,0,1,0.208498626524
2010,male,69,0,4,0.00226839165512
2010,male,69,0,5,0.0314668172591
2010,male,69,1,0,0.315883594006
2010,male,69,1,1,0.536020957099
2010,male,69,1,2,0.0888989737306
2010,male,69,1,4,0.00678979438389
2010,male,69,1,5,0.0524066807809
2010,male,69,2,1,0.224994220201
2010,male,69,2,2,0.575446255741
2010,male,69,2,3,0.0989729393369
2010,male,69,2,4,0.0193541882624
2010,male,69,2,5,0.0812323964586
2010,male,69,3,2,0.0279601163513
2010,male,69,3,3,0.713083593888
2010,male,69,3,4,0.129158994871
2010,male,69,3,5,0.12979729489
2010,male,69,4,4,0.769769170008
2010,male,69,4,5,0.230230829992
2010,male,70,0,0,0.735669235203
2010,male,70,0,1,0.227585618472
2010,male,70,0,4,0.00331069365695
2010,male,70,0,5,0.033434452668
2010,male,70,1,0,0.305937698611
2010,male,70,1,1,0.528502318574
2010,male,70,1,2,0.101168415656
2010,male,70,1,4,0.00684894148632
2010,male,70,1,5,0.0575426256732
2010,male,70,2,1,0.238224701711
