period,age,initial_state,final_state,periodized_calibrated_probability
2025,5,0,4,0.0
2025,5,1,0,1.0
2025,5,1,1,0.0
2025,5,1,2,0.0
2025,5,1,4,0.0
2025,5,2,1,0.0
2025,5,2,2,0.0
2025,5,2,3,0.0
2025,5,2,4,0.0
2025,5,3,2,0.0
2025,5,3,3,0.0
2025,5,3,4,0.0
2025,5,4,4,0.0
2025,6,0,0,1.0
2025,6,0,1,0.0
2025,6,0,4,0.0
2025,6,1,0,1.0
2025,6,1,1,0.0
2025,6,1,2,0.0
2025,6,1,4,0.0
2025,6,2,1,0.0
2025,6,2,2,0.0
2025,6,2,3,0.0
2025,6,2,4,0.0
2025,6,3,2,0.0
2025,6,3,3,0.0
2025,6,3,4,0.0
2025,6,4,4,0.0
2025,7,0,0,1.0
2025,7,0,1,0.0
2025,7,0,4,0.0
2025,7,1,0,1.0
2025,7,1,1,0.0
2025,7,1,2,0.0
2025,7,1,4,0.0
2025,7,2,1,0.0
2025,7,2,2,0.0
2025,7,2,3,0.0
2025,7,2,4,0.0
2025,7,3,2,0.0
2025,7,3,3,0.0
2025,7,3,4,0.0
2025,7,4,4,0.0
2025,8,0,0,1.0
2025,8,0,1,0.0
2025,8,0,4,0.0
2025,8,1,0,1.0
2025,8,1,1,0.0
2025,8,1,2,0.0
2025,8,1,4,0.0
2025,8,2,1,0.0
2025,8,2,2,0.0
2025,8,2,3,0.0
2025,8,2,4,0.0
2025,8,3,2,0.0
2025,8,3,3,0.0
2025,8,3,4,0.0
2025,8,4,4,0.0
2025,9,0,0,1.0
2025,9,0,1,0.0
2025,9,0,4,0.0
2025,9,1,0,1.0
2025,9,1,1,0.0
2025,9,1,2,0.0
2025,9,1,4,0.0
2025,9,2,1,0.0
2025,9,2,2,0.0
2025,9,2,3,0.0
2025,9,2,4,0.0
2025,9,3,2,0.0
2025,9,3,3,0.0
2025,9,3,4,0.0
2025,9,4,4,0.0
2025,10,0,0,1.0
2025,10,0,1,0.0
2025,10,0,4,0.0
2025,10,1,0,1.0
2025,10,1,1,0.0
2025,10,1,2,0.0
2025,10,1,4,0.0
2025,10,2,1,0.0
2025,10,2,2,0.0
2025,10,2,3,0.0
2025,10,2,4,0.0
2025,10,3,2,0.0
2025,10,3,3,0.0
2025,10,3,4,0.0
2025,10,4,4,0.0
2025,11,0,0,1.0
2025,11,0,1,0.0
2025,11,0,4,0.0
2025,11,1,0,1.0
2025,11,1,1,0.0
2025,11,1,2,0.0
2025,11,1,4,0.0
2025,11,2,1,0.0
2025,11,2,2,0.0
2025,11,2,3,0.0
2025,11,2,4,0.0
2025,11,3,2,0.0
2025,11,3,3,0.0
2025,11,3,4,0.0
2025,11,4,4,0.0
2025,12,0,0,1.0
2025,12,0,1,0.0
2025,12,0,4,0.0
2025,12,1,0,1.0
2025,12,1,1,0.0
2025,12,1,2,0.0
2025,12,1,4,0.0
2025,12,2,1,0.0
2025,12,2,2,0.0
2025,12,2,3,0.0
2025,12,2,4,0.0
2025,12,3,2,0.0
2025,12,3,3,0.0
2025,12,3,4,0.0
2025,12,4,4,0.0
2025,13,0,0,1.0
2025,13,0,1,0.0
2025,13,0,4,0.0
2025,13,1,0,1.0
2025,13,1,1,0.0
2025,13,1,2,0.0
2025,13,1,4,0.0
2025,13,2,1,0.0
2025,13,2,2,0.0
2025,13,2,3,0.0
2025,13,2,4,0.0
2025,13,3,2,0.0
2025,13,3,3,0.0
2025,13,3,4,0.0
2025,13,4,4,0.0
2025,14,0,0,1.0
2025,14,0,1,0.0
2025,14,0,4,0.0
2025,14,1,0,1.0
2025,14,1,1,0.0
2025,14,1,2,0.0
2025,14,1,4,0.0
2025,14,2,1,0.0
2025,14,2,2,0.0
2025,14,2,3,0.0
2025,14,2,4,0.0
2025,14,3,2,0.0
2025,14,3,3,0.0
2025,14,3,4,0.0
2025,14,4,4,0.0
2025,15,0,0,1.0
2025,15,0,1,0.0
2025,15,0,4,0.0
2025,15,1,0,1.0
2025,15,1,1,0.0
2025,15,1,2,0.0
2025,15,1,4,0.0
2025,15,2,1,0.0
2025,15,2,2,0.0
2025,15,2,3,0.0
2025,15,2,4,0.0
2025,15,3,2,0.0
2025,15,3,3,0.0
2025,15,3,4,0.0
2025,15,4,4,0.0
2025,16,0,0,1.0
2025,16,0,1,0.0
2025,16,0,4,0.0
2025,16,1,0,1.0
2025,16,1,1,0.0
2025,16,1,2,0.0
2025,16,1,4,0.0
2025,16,2,1,0.0
2025,16,2,2,0.0
2025,16,2,3,0.0
2025,16,2,4,0.0
2025,16,3,2,0.0
2025,16,3,3,0.0
2025,16,3,4,0.0
2025,16,4,4,0.0
2025,17,0,0,1.0
2025,17,0,1,0.0
2025,17,0,4,0.0
2025,17,1,0,1.0
2025,17,1,1,0.0
2025,17,1,2,0.0
2025,17,1,4,0.0
2025,17,2,1,0.0
2025,17,2,2,0.0
2025,17,2,3,0.0
2025,17,2,4,0.0
2025,17,3,2,0.0
2025,17,3,3,0.0
2025,17,3,4,0.0
2025,17,4,4,0.0
2025,18,0,0,1.0
2025,18,0,1,0.0
2025,18,0,4,0.0
2025,18,1,0,1.0
2025,18,1,1,0.0
2025,18,1,2,0.0
2025,18,1,4,0.0
2025,18,2,1,0.0
2025,18,2,2,0.0
2025,18,2,3,0.0
2025,18,2,4,0.0
2025,18,3,2,0.0
2025,18,3,3,0.0
2025,18,3,4,0.0
2025,18,4,4,0.0
2025,19,0,0,1.0
2025,19,0,1,0.0
2025,19,0,4,0.0
2025,19,1,0,1.0
2025,19,1,1,0.0
2025,19,1,2,0.0
2025,19,1,4,0.0
2025,19,2,1,0.0
2025,19,2,2,0.0
2025,19,2,3,0.0
2025,19,2,4,0.0
2025,19,3,2,0.0
2025,19,3,3,0.0
2025,19,3,4,0.0
2025,19,4,4,0.0
2025,20,0,0,1.0
2025,20,0,1,0.0
2025,20,0,4,0.0
2025,20,1,0,1.0
2025,20,1,1,0.0
2025,20,1,2,0.0
2025,20,1,4,0.0
2025,20,2,1,0.0
2025,20,2,2,0.0
2025,20,2,3,0.0
2025,20,2,4,0.0
2025,20,3,2,0.0
2025,20,3,3,0.0
2025,20,3,4,0.0
2025,20,4,4,0.0
2025,21,0,0,1.0
2025,21,0,1,0.0
2025,21,0,4,0.0
2025,21,1,0,1.0
2025,21,1,1,0.0
2025,21,1,2,0.0
2025,21,1,4,0.0
2025,21,2,1,0.0
2025,21,2,2,0.0
2025,21,2,3,0.0
2025,21,2,4,0.0
2025,21,3,2,0.0
2025,21,3,3,0.0
2025,21,3,4,0.0
2025,21,4,4,0.0
2025,22,0,0,1.0
2025,22,0,1,0.0
2025,22,0,4,0.0
2025,22,1,0,1.0
2025,22,1,1,0.0
2025,22,1,2,0.0
2025,22,1,4,0.0
2025,22,2,1,0.0
2025,22,2,2,0.0
2025,22,2,3,0.0
2025,22,2,4,0.0
2025,22,3,2,0.0
2025,22,3,3,0.0
2025,22,3,4,0.0
2025,22,4,4,0.0
2025,23,0,0,1.0
2025,23,0,1,0.0
2025,23,0,4,0.0
2025,23,1,0,1.0
2025,23,1,1,0.0
2025,23,1,2,0.0
2025,23,1,4,0.0
2025,23,2,1,0.0
2025,23,2,2,0.0
2025,23,2,3,0.0
2025,23,2,4,0.0
2025,23,3,2,0.0
2025,23,3,3,0.0
2025,23,3,4,0.0
2025,23,4,4,0.0
2025,24,0,0,1.0
2025,24,0,1,0.0
2025,24,0,4,0.0
2025,24,1,0,1.0
2025,24,1,1,0.0
2025,24,1,2,0.0
2025,24,1,4,0.0
2025,24,2,1,0.0
2025,24,2,2,0.0
2025,24,2,3,0.0
2025,24,2,4,0.0
2025,24,3,2,0.0
2025,24,3,3,0.0
2025,24,3,4,0.0
2025,24,4,4,0.0
2025,25,0,0,1.0
2025,25,0,1,0.0
2025,25,0,4,0.0
2025,25,1,0,1.0
2025,25,1,1,0.0
2025,25,1,2,0.0
2025,25,1,4,0.0
2025,25,2,1,0.0
2025,25,2,2,0.0
2025,25,2,3,0.0
2025,25,2,4,0.0
2025,25,3,2,0.0
2025,25,3,3,0.0
2025,25,3,4,0.0
2025,25,4,4,0.0
2025,26,0,0,1.0
2025,26,0,1,0.0
2025,26,0,4,0.0
2025,26,1,0,1.0
2025,26,1,1,0.0
2025,26,1,2,0.0
2025,26,1,4,0.0
2025,26,2,1,0.0
2025,26,2,2,0.0
2025,26,2,3,0.0
2025,26,2,4,0.0
2025,26,3,2,0.0
2025,26,3,3,0.0
2025,26,3,4,0.0
2025,26,4,4,0.0
2025,27,0,0,1.0
2025,27,0,1,0.0
2025,27,0,4,0.0
2025,27,1,0,1.0
2025,27,1,1,0.0
2025,27,1,2,0.0
2025,27,1,4,0.0
2025,27,2,1,0.0
2025,27,2,2,0.0
2025,27,2,3,0.0
2025,27,2,4,0.0
2025,27,3,2,0.0
2025,27,3,3,0.0
2025,27,3,4,0.0
2025,27,4,4,0.0
2025,28,0,0,1.0
2025,28,0,1,0.0
2025,28,0,4,0.0
2025,28,1,0,1.0
2025,28,1,1,0.0
2025,28,1,2,0.0
2025,28,1,4,0.0
2025,28,2,1,0.0
2025,28,2,2,0.0
2025,28,2,3,0.0
2025,28,2,4,0.0
2025,28,3,2,0.0
2025,28,3,3,0.0
2025,28,3,4,0.0
2025,28,4,4,0.0
2025,29,0,0,1.0
2025,29,0,1,0.0
2025,29,0,4,0.0
2025,29,1,0,1.0
2025,29,1,1,0.0
2025,29,1,2,0.0
2025,29,1,4,0.0
2025,29,2,1,0.0
2025,29,2,2,0.0
2025,29,2,3,0.0
2025,29,2,4,0.0
2025,29,3,2,0.0
2025,29,3,3,0.0
2025,29,3,4,0.0
2025,29,4,4,0.0
2025,30,0,0,1.0
2025,30,0,1,0.0
2025,30,0,4,0.0
2025,30,1,0,1.0
2025,30,1,1,0.0
2025,30,1,2,0.0
2025,30,1,4,0.0
2025,30,2,1,0.0
2025,30,2,2,0.0
2025,30,2,3,0.0
2025,30,2,4,0.0
2025,30,3,2,0.0
2025,30,3,3,0.0
2025,30,3,4,0.0
2025,30,4,4,0.0
2025,31,0,0,1.0
2025,31,0,1,0.0
2025,31,0,4,0.0
2025,31,1,0,1.0
2025,31,1,1,0.0
2025,31,1,2,0.0
2025,31,1,4,0.0
2025,31,2,1,0.0
2025,31,2,2,0.0
2025,31,2,3,0.0
2025,31,2,4,0.0
2025,31,3,2,0.0
2025,31,3,3,0.0
2025,31,3,4,0.0
2025,31,4,4,0.0
2025,32,0,0,1.0
2025,32,0,1,0.0
2025,32,0,4,0.0
2025,32,1,0,1.0
2025,32,1,1,0.0
2025,32,1,2,0.0
2025,32,1,4,0.0
2025,32,2,1,0.0
2025,32,2,2,0.0
2025,32,2,3,0.0
2025,32,2,4,0.0
2025,32,3,2,0.0
2025,32,3,3,0.0
2025,32,3,4,0.0
2025,32,4,4,0.0
2025,33,0,0,1.0
2025,33,0,1,0.0
2025,33,0,4,0.0
2025,33,1,0,1.0
2025,33,1,1,0.0
2025,33,1,2,0.0
2025,33,1,4,0.0
2025,33,2,1,0.0
2025,33,2,2,0.0
2025,33,2,3,0.0
2025,33,2,4,0.0
2025,33,3,2,0.0
2025,33,3,3,0.0
2025,33,3,4,0.0
2025,33,4,4,0.0
2025,34,0,0,1.0
2025,34,0,1,0.0
2025,34,0,4,0.0
2025,34,1,0,1.0
2025,34,1,1,0.0
2025,34,1,2,0.0
2025,34,1,4,0.0
2025,34,2,1,0.0
2025,34,2,2,0.0
2025,34,2,3,0.0
2025,34,2,4,0.0
2025,34,3,2,0.0
2025,34,3,3,0.0
2025,34,3,4,0.0
2025,34,4,4,0.0
2025,35,0,0,1.0
2025,35,0,1,0.0
2025,35,0,4,0.0
2025,35,1,0,1.0
2025,35,1,1,0.0
2025,35,1,2,0.0
2025,35,1,4,0.0
2025,35,2,1,0.0
2025,35,2,2,0.0
2025,35,2,3,0.0
2025,35,2,4,0.0
2025,35,3,2,0.0
2025,35,3,3,0.0
2025,35,3,4,0.0
2025,35,4,4,0.0
2025,36,0,0,1.0
2025,36,0,1,0.0
2025,36,0,4,0.0
2025,36,1,0,1.0
2025,36,1,1,0.0
2025,36,1,2,0.0
2025,36,1,4,0.0
2025,36,2,1,0.0
2025,36,2,2,0.0
2025,36,2,3,0.0
2025,36,2,4,0.0
2025,36,3,2,0.0
2025,36,3,3,0.0
2025,36,3,4,0.0
2025,36,4,4,0.0
2025,37,0,0,1.0
2025,37,0,1,0.0
2025,37,0,4,0.0
2025,37,1,0,1.0
2025,37,1,1,0.0
2025,37,1,2,0.0
2025,37,1,4,0.0
2025,37,2,1,0.0
2025,37,2,2,0.0
2025,37,2,3,0.0
2025,37,2,4,0.0
2025,37,3,2,0.0
2025,37,3,3,0.0
2025,37,3,4,0.0
2025,37,4,4,0.0
2025,38,0,0,1.0
2025,38,0,1,0.0
2025,38,0,4,0.0
2025,38,1,0,1.0
2025,38,1,1,0.0
2025,38,1,2,0.0
2025,38,1,4,0.0
2025,38,2,1,0.0
2025,38,2,2,0.0
2025,38,2,3,0.0
2025,38,2,4,0.0
2025,38,3,2,0.0
2025,38,3,3,0.0
2025,38,3,4,0.0
2025,38,4,4,0.0
2025,39,0,0,1.0
2025,39,0,1,0.0
2025,39,0,4,0.0
2025,39,1,0,1.0
2025,39,1,1,0.0
2025,39,1,2,0.0
2025,39,1,4,0.0
2025,39,2,1,0.0
2025,39,2,2,0.0
2025,39,2,3,0.0
2025,39,2,4,0.0
2025,39,3,2,0.0
2025,39,3,3,0.0
2025,39,3,4,0.0
2025,39,4,4,0.0
2025,40,0,0,1.0
2025,40,0,1,0.0
2025,40,0,4,0.0
2025,40,1,0,1.0
2025,40,1,1,0.0
2025,40,1,2,0.0
2025,40,1,4,0.0
2025,40,2,1,0.0
2025,40,2,2,0.0
2025,40,2,3,0.0
2025,40,2,4,0.0
2025,40,3,2,0.0
2025,40,3,3,0.0
2025,40,3,4,0.0
2025,40,4,4,0.0
2025,41,0,0,1.0
2025,41,0,1,0.0
2025,41,0,4,0.0
2025,41,1,0,1.0
2025,41,1,1,0.0
2025,41,1,2,0.0
2025,41,1,4,0.0
2025,41,2,1,0.0
2025,41,2,2,0.0
2025,41,2,3,0.0
2025,41,2,4,0.0
2025,41,3,2,0.0
2025,41,3,3,0.0
2025,41,3,4,0.0
2025,41,4,4,0.0
2025,42,0,0,1.0
2025,42,0,1,0.0
2025,42,0,4,0.0
2025,42,1,0,1.0
2025,42,1,1,0.0
2025,42,1,2,0.0
2025,42,1,4,0.0
2025,42,2,1,0.0
2025,42,2,2,0.0
2025,42,2,3,0.0
2025,42,2,4,0.0
2025,42,3,2,0.0
2025,42,3,3,0.0
2025,42,3,4,0.0
2025,42,4,4,0.0
2025,43,0,0,1.0
2025,43,0,1,0.0
2025,43,0,4,0.0
2025,43,1,0,1.0
2025,43,1,1,0.0
2025,43,1,2,0.0
2025,43,1,4,0.0
2025,43,2,1,0.0
2025,43,2,2,0.0
2025,43,2,3,0.0
2025,43,2,4,0.0
2025,43,3,2,0.0
2025,43,3,3,0.0
2025,43,3,4,0.0
2025,43,4,4,0.0
2025,44,0,0,1.0
2025,44,0,1,0.0
2025,44,0,4,0.0
2025,44,1,0,1.0
2025,44,1,1,0.0
2025,44,1,2,0.0
2025,44,1,4,0.0
2025,44,2,1,0.0
2025,44,2,2,0.0
2025,44,2,3,0.0
2025,44,2,4,0.0
2025,44,3,2,0.0
2025,44,3,3,0.0
2025,44,3,4,0.0
2025,44,4,4,0.0
2025,45,0,0,1.0
2025,45,0,1,0.0
2025,45,0,4,0.0
2025,45,1,0,1.0
2025,45,1,1,0.0
2025,45,1,2,0.0
2025,45,1,4,0.0
2025,45,2,1,0.0
2025,45,2,2,0.0
2025,45,2,3,0.0
2025,45,2,4,0.0
2025,45,3,2,0.0
2025,45,3,3,0.0
2025,45,3,4,0.0
2025,45,4,4,0.0
2025,46,0,0,1.0
2025,46,0,1,0.0
2025,46,0,4,0.0
2025,46,1,0,1.0
2025,46,1,1,0.0
2025,46,1,2,0.0
2025,46,1,4,0.0
2025,46,2,1,0.0
2025,46,2,2,0.0
2025,46,2,3,0.0
2025,46,2,4,0.0
2025,46,3,2,0.0
2025,46,3,3,0.0
2025,46,3,4,0.0
2025,46,4,4,0.0
2025,47,0,0,1.0
2025,47,0,1,0.0
2025,47,0,4,0.0
2025,47,1,0,1.0
2025,47,1,1,0.0
2025,47,1,2,0.0
2025,47,1,4,0.0
2025,47,2,1,0.0
2025,47,2,2,0.0
2025,47,2,3,0.0
2025,47,2,4,0.0
2025,47,3,2,0.0
2025,47,3,3,0.0
2025,47,3,4,0.0
2025,47,4,4,0.0
2025,48,0,0,1.0
2025,48,0,1,0.0
2025,48,0,4,0.0
2025,48,1,0,1.0
2025,48,1,1,0.0
2025,48,1,2,0.0
2025,48,1,4,0.0
2025,48,2,1,0.0
2025,48,2,2,0.0
2025,48,2,3,0.0
2025,48,2,4,0.0
2025,48,3,2,0.0
2025,48,3,3,0.0
2025,48,3,4,0.0
2025,48,4,4,0.0
2025,49,0,0,1.0
2025,49,0,1,0.0
2025,49,0,4,0.0
2025,49,1,0,1.0
2025,49,1,1,0.0
2025,49,1,2,0.0
2025,49,1,4,0.0
2025,49,2,1,0.0
2025,49,2,2,0.0
2025,49,2,3,0.0
2025,49,2,4,0.0
2025,49,3,2,0.0
2025,49,3,3,0.0
2025,49,3,4,0.0
2025,49,4,4,0.0
2025,50,0,0,1.0
2025,50,0,1,0.0
2025,50,0,4,0.0
2025,50,1,0,1.0
2025,50,1,1,0.0
2025,50,1,2,0.0
2025,50,1,4,0.0
2025,50,2,1,0.0
2025,50,2,2,0.0
2025,50,2,3,0.0
2025,50,2,4,0.0
2025,50,3,2,0.0
2025,50,3,3,0.0
2025,50,3,4,0.0
2025,50,4,4,0.0
2025,51,0,0,1.0
2025,51,0,1,0.0
2025,51,0,4,0.0
2025,51,1,0,1.0
2025,51,1,1,0.0
2025,51,1,2,0.0
2025,51,1,4,0.0
2025,51,2,1,0.0
2025,51,2,2,0.0
2025,51,2,3,0.0
2025,51,2,4,0.0
2025,51,3,2,0.0
2025,51,3,3,0.0
2025,51,3,4,0.0
2025,51,4,4,0.0
2025,52,0,0,1.0
2025,52,0,1,0.0
2025,52,0,4,0.0
2025,52,1,0,1.0
2025,52,1,1,0.0
2025,52,1,2,0.0
2025,52,1,4,0.0
2025,52,2,1,0.0
2025,52,2,2,0.0
2025,52,2,3,0.0
2025,52,2,4,0.0
2025,52,3,2,0.0
2025,52,3,3,0.0
2025,52,3,4,0.0
2025,52,4,4,0.0
2025,53,0,0,1.0
2025,53,0,1,0.0
2025,53,0,4,0.0
2025,53,1,0,1.0
2025,53,1,1,0.0
2025,53,1,2,0.0
2025,53,1,4,0.0
2025,53,2,1,0.0
2025,53,2,2,0.0
2025,53,2,3,0.0
2025,53,2,4,0.0
2025,53,3,2,0.0
2025,53,3,3,0.0
2025,53,3,4,0.0
2025,53,4,4,0.0
2025,54,0,0,1.0
2025,54,0,1,0.0
2025,54,0,4,0.0
2025,54,1,0,1.0
2025,54,1,1,0.0
2025,54,1,2,0.0
2025,54,1,4,0.0
2025,54,2,1,0.0
2025,54,2,2,0.0
2025,54,2,3,0.0
2025,54,2,4,0.0
2025,54,3,2,0.0
2025,54,3,3,0.0
2025,54,3,4,0.0
2025,54,4,4,0.0
2025,55,0,0,1.0
2025,55,0,1,0.0
2025,55,0,4,0.0
2025,55,1,0,1.0
2025,55,1,1,0.0
2025,55,1,2,0.0
2025,55,1,4,0.0
2025,55,2,1,0.0
2025,55,2,2,0.0
2025,55,2,3,0.0
2025,55,2,4,0.0
2025,55,3,2,0.0
2025,55,3,3,0.0
2025,55,3,4,0.0
2025,55,4,4,0.0
2025,56,0,0,1.0
2025,56,0,1,0.0
2025,56,0,4,0.0
2025,56,1,0,1.0
2025,56,1,1,0.0
2025,56,1,2,0.0
2025,56,1,4,0.0
2025,56,2,1,0.0
2025,56,2,2,0.0
2025,56,2,3,0.0
2025,56,2,4,0.0
2025,56,3,2,0.0
2025,56,3,3,0.0
2025,56,3,4,0.0
2025,56,4,4,0.0
2025,57,0,0,1.0
2025,57,0,1,0.0
2025,57,0,4,0.0
2025,57,1,0,1.0
2025,57,1,1,0.0
2025,57,1,2,0.0
2025,57,1,4,0.0
2025,57,2,1,0.0
2025,57,2,2,0.0
2025,57,2,3,0.0
2025,57,2,4,0.0
2025,57,3,2,0.0
2025,57,3,3,0.0
2025,57,3,4,0.0
2025,57,4,4,0.0
2025,58,0,0,1.0
2025,58,0,1,0.0
2025,58,0,4,0.0
2025,58,1,0,1.0
2025,58,1,1,0.0
2025,58,1,2,0.0
2025,58,1,4,0.0
2025,58,2,1,0.0
2025,58,2,2,0.0
2025,58,2,3,0.0
2025,58,2,4,0.0
2025,58,3,2,0.0
2025,58,3,3,0.0
2025,58,3,4,0.0
2025,58,4,4,0.0
2025,59,0,0,1.0
2025,59,0,1,0.0
2025,59,0,4,0.0
2025,59,1,0,1.0
2025,59,1,1,0.0
2025,59,1,2,0.0
2025,59,1,4,0.0
2025,59,2,1,0.0
2025,59,2,2,0.0
2025,59,2,3,0.0
2025,59,2,4,0.0
2025,59,3,2,0.0
2025,59,3,3,0.0
2025,59,3,4,0.0
2025,59,4,4,0.0
2025,60,0,0,1.0
2025,60,0,1,0.0
2025,60,0,4,0.0
2025,60,1,0,1.0
2025,60,1,1,0.0
2025,60,1,2,0.0
2025,60,1,4,0.0
2025,60,2,1,0.0
2025,60,2,2,0.0
2025,60,2,3,0.0
2025,60,2,4,0.0
2025,60,3,2,0.0
2025,60,3,3,0.0
2025,60,3,4,0.0
2025,60,4,4,0.0
2025,61,0,0,1.0
2025,61,0,1,0.0
2025,61,0,4,0.0
2025,61,1,0,1.0
2025,61,1,1,0.0
2025,61,1,2,0.0
2025,61,1,4,0.0
2025,61,2,1,0.0
2025,61,2,2,0.0
2025,61,2,3,0.0
2025,61,2,4,0.0
2025,61,3,2,0.0
2025,61,3,3,0.0
2025,61,3,4,0.0
2025,61,4,4,0.0
2025,62,0,0,1.0
2025,62,0,1,0.0
2025,62,0,4,0.0
2025,62,1,0,1.0
2025,62,1,1,0.0
2025,62,1,2,0.0
2025,62,1,4,0.0
2025,62,2,1,0.0
2025,62,2,2,0.0
2025,62,2,3,0.0
2025,62,2,4,0.0
2025,62,3,2,0.0
2025,62,3,3,0.0
2025,62,3,4,0.0
2025,62,4,4,0.0
2025,63,0,0,1.0
2025,63,0,1,0.0
2025,63,0,4,0.0
2025,63,1,0,1.0
2025,63,1,1,0.0
2025,63,1,2,0.0
2025,63,1,4,0.0
2025,63,2,1,0.0
2025,63,2,2,0.0
2025,63,2,3,0.0
2025,63,2,4,0.0
2025,63,3,2,0.0
2025,63,3,3,0.0
2025,63,3,4,0.0
2025,63,4,4,0.0
2025,64,0,0,1.0
2025,64,0,1,0.0
2025,64,0,4,0.0
2025,64,1,0,1.0
2025,64,1,1,0.0
2025,64,1,2,0.0
2025,64,1,4,0.0
2025,64,2,1,0.0
2025,64,2,2,0.0
2025,64,2,3,0.0
2025,64,2,4,0.0
2025,64,3,2,0.0
2025,64,3,3,0.0
2025,64,3,4,0.0
2025,64,4,4,0.0
2025,65,0,0,0.510519071231
2025,65,0,1,0.481798777516
2025,65,0,4,1.26452717033e-05
2025,65,1,0,0.336225921419
2025,65,1,1,0.535828088033
2025,65,1,2,0.108810303026
2025,65,1,4,0.00170991732649
2025,65,2,1,0.484740940157
2025,65,2,2,0.437967892337
2025,65,2,3,0.0462931636661
2025,65,2,4,0.0124114696684
2025,65,3,2,0.202305390535
2025,65,3,3,0.318417111218
2025,65,3,4,0.385346082687
2025,65,4,4,0.896185828551
2025,66,0,0,0.545762576576
2025,66,0,1,0.446030867849
2025,66,0,4,4.88779723435e-05
2025,66,1,0,0.316639514691
2025,66,1,1,0.553555608359
2025,66,1,2,0.111491570304
2025,66,1,4,0.00209371964356
2025,66,2,1,0.451474862675
2025,66,2,2,0.466815311548
2025,66,2,3,0.0479298508299
2025,66,2,4,0.0138209573047
2025,66,3,2,0.230451764116
2025,66,3,3,0.3258018588
2025,66,3,4,0.356146840426
2025,66,4,4,0.894034510676
2025,67,0,0,0.570806836652
2025,67,0,1,0.420112189673
2025,67,0,4,0.000158108059662
2025,67,1,0,0.296151936903
2025,67,1,1,0.569979594332
2025,67,1,2,0.115582879024
2025,67,1,4,0.00250115940626
2025,67,2,1,0.418646709393
2025,67,2,2,0.494392047993
2025,67,2,3,0.0497515048403
2025,67,2,4,0.0152670009574
2025,67,3,2,0.255503120201
2025,67,3,3,0.330561109386
2025,67,3,4,0.329861561119
2025,67,4,4,0.889091258446
2025,68,0,0,0.586652856883
2025,68,0,1,0.403057547815
2025,68,0,4,0.000432059468763
2025,68,1,0,0.275167166683
2025,68,1,1,0.585036203892
2025,68,1,2,0.12114201945
2025,68,1,4,0.00292217206159
2025,68,2,1,0.386686101575
2025,68,2,2,0.520560087144
2025,68,2,3,0.0517878226288
2025,68,2,4,0.0167430930781
2025,68,3,2,0.27707140865
2025,68,3,3,0.333985342805
2025,68,3,4,0.307305121664
2025,68,4,4,0.883267100929
2025,69,0,0,0.594449491593
2025,69,0,1,0.393906059257
2025,69,0,4,0.00100576559027
2025,69,1,0,0.254091601035
2025,69,1,1,0.598765461184
2025,69,1,2,0.128285736353
2025,69,1,4,0.0033476186522
2025,69,2,1,0.35613140273
2025,69,2,2,0.545544542096
2025,69,2,3,0.0541026129603
2025,69,2,4,0.0182552243245
2025,69,3,2,0.29547084802
2025,69,3,3,0.337620853799
2025,69,3,4,0.289178973599
2025,69,4,4,0.880529864635
2025,70,0,0,0.59468039416
2025,70,0,1,0.391401531099
2025,70,0,4,0.00200718217709
2025,70,1,0,0.232922507441
2025,70,1,1,0.610299728724
2025,70,1,2,0.136966173285
2025,70,1,4,0.00376437482793
2025,70,2,1,0.326577719474
2025,70,2,2,0.568298056795
2025,70,2,3,0.0566324764462
2025,70,2,4,0.0197674681061
2025,70,3,2,0.308894581622
2025,70,3,3,0.340175707094
2025,70,3,4,0.273679972724
2025,70,4,4,0.873665323901
2025,71,0,0,0.588323402954
2025,71,0,1,0.394796115734
2025,71,0,4,0.0034571835426
2025,71,1,0,0.212019340047
2025,71,1,1,0.619588807252
2025,71,1,2,0.14732227882
2025,71,1,4,0.00416521067992
2025,71,2,1,0.298431832322
2025,71,2,2,0.58899196737
2025,71,2,3,0.0594334780137
2025,71,2,4,0.0212835548259
2025,71,3,2,0.317921196991
2025,71,3,3,0.342839607134
2025,71,3,4,0.261285191451
2025,71,4,4,0.865900755122
2025,72,0,0,0.576517229171
2025,72,0,1,0.403581097231
2025,72,0,4,0.00517348778234
2025,72,1,0,0.191708563379
2025,72,1,1,0.626676092493
2025,72,1,2,0.159535070359
2025,72,1,4,0.0045464516145
2025,72,2,1,0.272100835498
2025,72,2,2,0.608158166728
2025,72,2,3,0.0625983176438
2025,72,2,4,0.0228228290392
2025,72,3,2,0.323443859044
2025,72,3,3,0.346776529369
2025,72,3,4,0.252356211028
2025,72,4,4,0.861604130791
2025,73,0,0,0.559870428985
2025,73,0,1,0.416964471491
2025,73,0,4,0.00676340004514
2025,73,1,0,0.172029204184
2025,73,1,1,0.630812912092
2025,73,1,2,0.173589121142
2025,73,1,4,0.00490159473004
2025,73,2,1,0.247221270961
2025,73,2,2,0.624864249682
2025,73,2,3,0.0660707158456
2025,73,2,4,0.0243518068692
2025,73,3,2,0.324439955533
2025,73,3,3,0.35088584717
2025,73,3,4,0.245641450742
2025,73,4,4,0.855002304737
2025,74,0,0,0.539190570273
2025,74,0,1,0.434275476554
2025,74,0,4,0.00776868888075
2025,74,1,0,0.153116444274
2025,74,1,1,0.631518893208
2025,74,1,2,0.189489492159
